TIMESTAMP,STATION,PRESSUREAVG,PRESSUREMAX,PRESSUREMIN,SLPAVG,TEMP2MAVG,TEMP2MMIN,TEMP2MMAX,TEMP10MAVG,TEMP10MMIN,TEMP10MMAX,RELHUM2MAVG,RELHUM2MMAX,RELHUM2MMIN,RELHUM10MAVG,RELHUM10MMAX,RELHUM10MMIN,VPDEFAVG,PRECIP,SRAVG,SR,WSPD2MAVG,WSPD2MMAX,WSPD10MAVG,WSPD10MMAX,WDIR2M,WDIR2MSTD,WDIR10M,WDIR10MSTD,SOILTMP5AVG,SOILTMP5MAX,SOILTMP5MIN,SOILTMP10AVG,SOILTMP10MAX,SOILTMP10MIN,SOILTMP5AVG655,SOILTMP10AVG655,SOILTMP20AVG655,SOILTMP50AVG655,VWC5CM,VWC10CM,VWC20CM,VWC50CM
9/14/18 0:00,Gypsum,97.12,97.26,96.95,101.33,23.46,19.65,28.97,23.58,19.65,28.97,81.65,96.14,60.33,81.08,96.14,60.33,0.59,0,201,17.37,3.87,10.56,5.19,13.97,161.09,18.37,161.78,15.97,22.86,24.43,21.72,22.81,23.85,22,22.62,22.57,22.33,22.11,0.2909,0.3035,0.3411,0.2944
9/15/18 0:00,Gypsum,97.24,97.4,97.11,101.44,25.36,21.19,31.96,25.5,21.19,31.96,74.99,93.16,50.22,74.1,93.16,50.22,0.93,0,248.01,21.43,3.17,9.27,4.29,10.76,167.42,18.26,166.92,16.07,23.6,25.5,22.2,23.46,24.66,22.47,23.31,23.21,22.78,22.26,0.2814,0.2915,0.3376,0.2925
9/16/18 0:00,Gypsum,97.42,97.65,97.21,101.61,25.52,17.71,33.91,25.55,17.71,33.91,71.42,98.02,36.46,70.66,98.02,36.46,1.13,0,239.53,20.7,1.8,7.51,2.43,8.88,152.63,31.45,152.34,32.35,23.88,26.01,22.03,23.78,25.13,22.53,23.61,23.52,23.13,22.47,0.2703,0.2775,0.3337,0.2906
9/17/18 0:00,Gypsum,97.16,97.4,96.88,101.35,25.74,18.8,41.44,25.31,18.8,41.44,71.68,100,39.76,70.39,100,39.76,1.12,0,222.25,19.2,1.72,6.7,2.37,8.23,154.03,29.09,156.81,22.57,23.79,25.59,22.08,23.77,24.91,22.62,23.56,23.5,23.26,22.65,0.259,0.2632,0.3294,0.2886
9/18/18 0:00,Gypsum,96.92,97.1,96.71,101.08,27.13,21.53,34.65,26.85,21.53,34.65,69.66,93.22,42.39,68.94,93.22,42.39,1.24,0,223.57,19.32,2.41,8.62,3.22,9.74,159.19,19.36,160.23,16.85,24.48,26.34,22.99,24.32,25.54,23.28,24.18,24.05,23.55,22.78,0.2483,0.2489,0.3251,0.2866
9/19/18 0:00,Gypsum,96.79,97,96.51,100.93,28.15,22.81,34.98,27.89,22.81,34.98,66.03,86.55,40.24,64.39,86.55,40.24,1.44,0,251.31,21.71,2.79,8.11,3.81,10.56,170.09,22.81,170.57,21.09,24.92,26.69,23.59,24.78,25.9,23.85,24.63,24.5,23.96,23,0.2366,0.2327,0.3202,0.2845
9/20/18 0:00,Gypsum,96.65,96.87,96.38,100.77,28.84,23.22,36.13,28.1,23.22,36.13,60.79,90.05,36.8,58.92,90.05,36.8,1.7,0,248.69,21.49,3.73,10.17,4.94,12.19,168.14,19.41,169.37,17.08,24.78,26.25,23.67,24.76,25.66,23.97,24.57,24.49,24.11,23.22,0.2232,0.2155,0.3142,0.2822
9/21/18 0:00,Gypsum,96.55,97.05,94.46,100.68,NaN,NaN,NaN,26.88,NaN,NaN,64.39,100,NaN,62.88,100,NaN,NaN,16.51,247.01,21.34,4.8,12.43,6.3,14.92,184.64,39.44,184.93,38.1,24.44,26.26,23.18,24.52,25.51,23.81,24.23,24.15,24.03,23.32,0.2158,0.2065,0.3086,0.28
9/22/18 0:00,Gypsum,97.74,98.18,96.87,102.05,17.26,9.95,20.73,17.34,9.95,20.73,79.06,100,49.87,75.36,100,49.87,0.43,0.25,118.43,10.23,2,8.78,3.29,12.09,10.52,45.38,15.67,46.69,21.54,23.18,18.95,22.32,23.87,20.41,22.14,22.53,23.22,23.27,0.3176,0.3244,0.3064,0.2786
9/23/18 0:00,Gypsum,97.78,98.15,97.35,102.19,14.14,7.46,22.97,14.47,7.46,22.97,80.72,100,40.26,75.87,100,40.26,0.43,0,261.08,22.56,1.19,5.59,1.69,5.92,107.52,70.84,82.31,70.76,19.46,22.88,16.82,20.1,21.9,18.34,19.84,20.25,21.26,22.58,0.3089,0.3167,0.303,0.2767
9/24/18 0:00,Gypsum,97.16,97.44,96.87,101.5,17.48,9.14,26.27,17.68,9.14,26.27,81.17,100,48.21,77.21,100,48.21,0.51,0,255.46,22.07,1.88,9.13,2.56,10.66,146.96,24.64,148.98,18.1,19.64,22.8,16.88,20.01,21.82,18.17,19.75,19.97,20.65,21.82,0.3023,0.3109,0.3019,0.2748
9/25/18 0:00,Gypsum,96.7,96.96,96.4,100.95,20.88,14.62,27.69,20.85,14.62,27.69,80.88,100,51.18,77.78,100,51.18,0.57,0,227.63,19.67,2.88,9.04,3.84,10.68,169.59,22.74,167.28,20.09,20.72,23.47,18.62,20.82,22.48,19.5,20.63,20.64,20.83,21.42,0.2979,0.3065,0.3023,0.2733
9/26/18 0:00,Gypsum,97.15,97.95,96.53,101.43,17.47,9.27,21.87,17.54,9.27,21.87,83.71,100,53.64,80.53,100,53.64,0.34,0,107.54,9.29,2.7,9.92,3.76,12.23,315.28,86.65,332.66,86.44,20.09,20.93,17.6,20.6,21.28,19.01,20.44,20.63,21.07,21.38,0.2922,0.301,0.3026,0.2725
9/27/18 0:00,Gypsum,97.92,98.36,97.59,102.35,13.17,5.91,21.96,13.57,5.91,21.96,67.98,100,25.78,63.11,100,25.78,0.65,0,210.88,18.22,0.93,4.25,1.25,5.08,157.78,78.26,150.86,88.76,18.05,21.32,15.84,18.69,20.36,17.17,18.46,18.81,19.76,21.04,0.285,0.2967,0.3005,0.2713
9/28/18 0:00,Gypsum,97.18,97.68,96.77,101.54,15.93,7.86,24.59,16.04,7.86,24.59,59.38,92.3,26.32,55.16,92.3,26.32,0.9,0,243.49,21.04,2.63,8.57,3.58,9.64,176.8,22.25,174.82,23.25,17.78,20.62,15.49,18.31,19.89,16.77,17.98,18.24,19.14,20.47,0.2803,0.2952,0.2995,0.2698
9/29/18 0:00,Gypsum,97.71,98.15,97.08,102.12,12.07,7.72,16.78,11.94,7.72,16.78,74.45,97.03,52.4,71.79,97.03,52.4,0.39,0.51,82.41,7.12,3.97,11.13,5.12,12.35,31.86,37.24,35.28,37.72,16.44,17.23,15.19,17.28,18.28,16.3,17,17.45,18.59,20.03,0.275,0.2889,0.2987,0.2685
9/30/18 0:00,Gypsum,97.54,98.11,97.13,101.98,11.68,7.52,16.02,11.4,7.52,16.02,96.22,100,82.39,94.58,100,82.39,0.06,0.51,48.6,4.2,2.01,6.88,2.53,7.43,62.42,65.73,65.85,65.53,15.69,17.15,14.52,16.27,17.1,15.51,16.06,16.42,17.49,19.42,0.2703,0.2838,0.2968,0.2671
10/1/18 0:00,Gypsum,97.29,97.47,97.12,101.6,18.57,13.74,25.81,18.31,13.74,25.81,90.35,100,60.62,88.97,100,60.62,0.24,0,86.23,7.45,2.79,8.62,3.48,9.78,33.34,88.78,34.09,89.9,18.18,19.8,16.42,18.14,19.33,16.86,18.04,17.97,18.01,18.95,0.2706,0.2841,0.2979,0.266
10/2/18 0:00,Gypsum,97.39,97.56,97.24,101.73,16.21,13.29,22,16.01,13.29,22,90.48,100,69.48,88.81,100,69.48,0.2,0,97,8.38,2.13,8.06,2.7,9.98,336.84,66.23,338.45,68.15,18.2,19.73,17.42,18.4,19.27,17.85,18.27,18.31,18.52,19.04,0.2693,0.2824,0.2988,0.2654
10/3/18 0:00,Gypsum,97.08,97.5,96.64,101.36,22.4,13.02,31.64,22.3,13.02,31.64,74.39,100,35.4,72.52,100,35.4,0.99,0,205.99,17.8,3.88,11.47,5.07,13.41,145.76,57.1,146.47,55.38,19.39,21.88,17,19.21,20.94,17.55,19.08,18.93,18.79,19.08,0.2684,0.2802,0.2996,0.2648
10/4/18 0:00,Gypsum,96.42,97.33,96.06,100.57,25.85,17.32,33.37,25.83,17.32,33.37,69.2,95.67,44.28,66.52,95.67,44.28,1.17,0,214.22,18.51,6.07,12.66,7.74,16.29,180.34,53.65,179.89,52.36,21.69,23.78,20.1,21.32,22.8,20.15,21.25,20.9,20.15,19.41,0.269,0.2783,0.3022,0.2647
10/5/18 0:00,Gypsum,97.49,97.92,97.12,101.87,10.94,7.45,17.45,10.59,7.45,17.45,76.2,100,54.35,74.4,100,54.35,0.33,0.25,74.18,6.41,3.83,10.84,4.68,12.17,17.26,41.3,18.15,41.78,18.01,20.95,16.69,18.89,21.53,17.62,18.64,19.07,19.88,19.9,0.2632,0.2717,0.3016,0.2647
10/6/18 0:00,Gypsum,96.78,97.24,96.33,101.14,15.73,9.32,25.74,15.45,9.32,25.74,91.59,100,67.29,90.17,100,67.29,0.2,2.54,95.04,8.21,2.57,9.56,3.18,11.37,113.28,90.98,112.01,90.19,17.83,19.91,16.33,18.08,19.42,17.1,17.85,17.98,18.51,19.5,0.2593,0.267,0.2992,0.2636
10/7/18 0:00,Gypsum,97.33,97.63,96.8,101.76,8.77,7.65,13.14,8.48,7.65,13.14,96.51,100,89.4,94.38,100,89.4,0.04,37.85,33.19,2.87,4.2,11.29,5.18,13.21,7.52,22.71,8.48,22.3,14.9,18.19,13.82,15.95,18.75,14.76,15.7,16.17,17.65,19.09,0.3511,0.3774,0.3425,0.2682
10/8/18 0:00,Gypsum,97.15,97.42,96.8,101.59,11.5,8.8,15.3,11.22,8.8,15.3,99.88,100,96.39,99.34,100,96.39,0,12.19,35.92,3.1,2.11,5.47,2.74,6.47,38,27.43,39.56,27.59,14.39,15.18,13.63,14.92,15.43,14.46,14.75,15.12,16.15,18.26,0.3631,0.381,0.3739,0.2713
10/9/18 0:00,Gypsum,96.73,96.96,96.56,101.04,16.81,14.62,18.65,16.75,14.62,18.65,99.5,100,93.96,97.45,100,93.96,0.01,57.15,28.64,2.47,2.03,9.27,2.63,10.64,119.25,83.28,120.64,82.66,16.42,17.51,15.11,16.44,17.31,15.42,16.35,16.34,16.4,17.55,0.3919,0.4099,0.4079,0.3429
10/10/18 0:00,Gypsum,96.3,96.88,95.56,100.61,13.04,7.59,21.21,12.8,7.59,21.21,99,100,87.93,97.88,100,87.93,0.01,25.15,30.52,2.64,3.54,9.47,4.33,10.49,337.04,51.92,336.98,53.04,15.99,17.05,14.05,16.39,16.96,15.13,16.29,16.43,16.79,17.45,0.3916,0.4064,0.4063,0.3542
10/11/18 0:00,Gypsum,96.95,97.64,96.4,101.41,8.03,5.29,11.62,7.74,5.29,11.62,81.44,100,59.58,78.06,100,59.58,0.21,0,119.42,10.32,4.58,10.02,5.54,11.6,302.17,16.4,300.79,16.93,13.15,14.06,11.99,14.01,15.14,13.19,13.86,14.3,15.61,17.25,0.3627,0.3765,0.3784,0.3311
10/12/18 0:00,Gypsum,97.7,98.05,97.42,102.23,7.03,1.35,11.99,6.81,1.35,11.99,72.53,95.5,44.16,67.94,95.5,44.16,0.31,0,182.2,15.74,1.63,6.66,2.07,8.17,323.12,38,323.61,38.73,12.48,15.08,9.87,13.03,14.54,11.31,12.88,13.22,14.38,16.6,0.347,0.3607,0.3648,0.3217
10/13/18 0:00,Gypsum,97.17,97.51,96.98,101.64,7.85,3.49,12.15,7.88,3.49,12.15,92.56,100,69.27,89.81,100,69.27,0.09,4.57,64.9,5.61,1.79,5.8,2.29,6.17,38.62,80.5,47.39,82.89,12.55,13.84,10.76,13.19,13.83,12.14,13.1,13.42,14.34,16.12,0.3516,0.3664,0.3616,0.3166
10/14/18 0:00,Gypsum,96.77,97.11,96.45,101.22,9.81,3.22,17.5,9.8,3.22,17.5,83.33,100,45.76,80.46,100,45.76,0.27,0.76,188.82,16.31,2.41,7.51,3.24,8.53,149.47,23.59,152.48,22.52,12.01,14.9,9.58,12.46,14.17,10.83,12.34,12.63,13.59,15.71,0.351,0.3634,0.3623,0.314
10/15/18 0:00,Gypsum,97.45,98.41,96.64,101.96,4.19,-0.62,10,3.98,-0.62,10,96.65,100,85.43,94.01,100,85.43,0.03,6.86,33.81,2.92,5.09,13.07,6.29,15.95,4.51,48.08,5.43,48.21,10.53,12.51,7.85,11.62,13.12,9.29,11.55,12.11,13.47,15.4,0.3606,0.378,0.3648,0.3123
10/16/18 0:00,Gypsum,98.43,98.71,98.16,103.09,1.54,-1.62,7.7,1.91,-1.62,7.7,82.72,100,48.45,73.01,100,48.45,0.14,0,209.6,18.11,2.47,6.41,3.08,7.37,298.66,60.37,291.35,60,8.63,11.4,7.17,9.46,10.94,8.42,9.5,9.99,11.62,14.71,0.3702,0.3851,0.3798,0.3133
10/17/18 0:00,Gypsum,98.05,98.24,97.77,102.62,7.17,-1.82,19.04,7.79,-1.82,19.04,73.24,97.51,28.96,66.1,97.51,28.96,0.41,0,210.22,18.16,1.7,5.86,2.14,6.53,189.92,57.97,196.64,51.48,9.02,12.5,5.95,9.52,11.64,7.43,9.52,9.81,11.04,13.89,0.3569,0.3706,0.3712,0.315
10/18/18 0:00,Gypsum,98.55,98.79,98.13,103.06,10.33,2.16,20.65,11.19,2.16,20.65,74.95,100,31.32,68.87,100,31.32,0.47,0,203.91,17.62,0.86,4.88,1.04,5.7,141.66,69.93,109.58,62.94,10.83,14.61,7.82,11,13.18,8.94,11.05,11.11,11.63,13.52,0.3483,0.3613,0.3636,0.3137
10/19/18 0:00,Gypsum,98.39,98.76,97.8,102.87,11.97,3.36,20.72,12.42,3.36,20.72,71.66,100,35.91,66.26,100,35.91,0.53,0,167.81,14.5,2.08,8.17,2.73,9.82,160.52,27.79,166.02,21.3,11.53,14.12,8.81,11.7,13.32,9.9,11.7,11.77,12.22,13.59,0.3413,0.3547,0.3589,0.312
10/20/18 0:00,Gypsum,97.57,97.97,97.26,101.95,15.12,8.87,23.21,15.4,8.87,23.21,72.04,93.01,41.08,67.37,93.01,41.08,0.55,0,176.05,15.21,3.01,8.43,3.95,10.11,244.81,62.36,246.58,63.36,13.44,15.89,12.1,13.37,14.89,12.37,13.43,13.27,13.18,13.8,0.3372,0.3503,0.3562,0.3105
10/21/18 0:00,Gypsum,98.2,98.41,97.89,102.65,10.81,2.56,20.92,12.06,2.56,20.92,61.03,95.98,22.69,50.37,95.98,22.69,0.65,0,197.01,17.02,2.19,11.11,2.8,12.82,311.15,54.02,326.83,55.24,11.92,14.38,10.05,12.45,13.63,11.18,12.45,12.65,13.29,14.13,0.3299,0.3431,0.3527,0.3094
10/22/18 0:00,Gypsum,97.83,98.41,97.32,102.3,12.14,1.82,21.73,12.38,1.82,21.73,57.83,95.37,34.22,53,95.37,34.22,0.7,0,189.94,16.41,3.65,9.76,4.81,11.49,173.02,19.15,172.17,17.88,11.12,13.44,8.91,11.57,12.99,10.08,11.54,11.76,12.58,14.04,0.3234,0.3363,0.3488,0.3075
10/23/18 0:00,Gypsum,97.47,97.85,97.22,101.84,14.74,8.13,22.84,15.32,8.13,22.84,69.83,98.38,42.02,64.16,98.38,42.02,0.59,0,181.05,15.64,1.63,7.62,2.21,9.23,182.32,62.21,170.36,78.34,13.12,16.2,10.62,13.08,15.05,11.4,13.15,13.04,13.08,13.9,0.3207,0.3325,0.3475,0.3061
10/24/18 0:00,Gypsum,97.99,98.24,97.79,102.43,12.69,5.64,21.33,13.29,5.64,21.33,73.59,100,41.3,68.61,100,41.3,0.49,0,182.89,15.8,1.76,6.66,2.5,7.12,83.63,63.18,68.17,53.43,12.91,15.37,10.88,13.18,14.5,11.83,13.19,13.26,13.54,14.13,0.3158,0.3277,0.3462,0.3052
10/25/18 0:00,Gypsum,97.75,98.05,97.48,102.19,12.1,7.67,18.04,12.26,7.67,18.04,73.6,99.97,53.59,68.04,99.97,53.59,0.4,7.37,96.31,8.32,1.73,5.9,2.36,7.31,156.78,59.35,151.78,55.84,12.73,14.46,11.21,13.01,14.07,12,12.9,13.03,13.46,14.24,0.3108,0.3225,0.3442,0.3042
10/26/18 0:00,Gypsum,97.07,97.56,96.8,101.51,9,8.19,10,8.73,8.19,10,96.62,100,84.37,95.02,100,84.37,0.04,9.4,39.13,3.38,1.75,5.37,2.16,6.29,30.48,47.76,32.11,47.19,12.2,12.75,11.62,12.67,13.32,12.23,12.54,12.76,13.35,14.25,0.3624,0.3874,0.3576,0.3034
10/27/18 0:00,Gypsum,96.84,97.09,96.61,101.26,10.86,5.24,19.71,11.08,5.24,19.71,87.9,100,48.38,84.06,100,48.38,0.21,0,127.84,11.05,1.11,4.8,1.43,4.7,234.18,70.27,235.39,68.1,12.33,14.59,10.72,12.57,13.89,11.5,12.5,12.58,13,14.1,0.3653,0.3784,0.3746,0.3042
10/28/18 0:00,Gypsum,96.84,97.13,96.61,101.21,14.66,3.76,23.99,15.31,3.76,23.99,65.56,100,28.34,59.37,100,28.34,0.75,0,178.87,15.45,1.8,10.11,2.38,12.8,183.84,53.62,187.63,57.18,12.59,15.42,9.89,12.73,14.36,10.94,12.76,12.79,13.1,14.01,0.3545,0.3664,0.3686,0.3054
10/29/18 0:00,Gypsum,97.52,97.86,96.83,101.9,12.77,5.44,20.38,13.24,5.44,20.38,58.07,92.13,23.63,51.7,92.13,23.63,0.71,0,183.61,15.86,2.3,9.13,2.97,10.19,317.92,73.77,311.77,76.32,12.85,15,11.25,13.14,14.23,12.07,13.24,13.27,13.54,14.08,0.3462,0.3581,0.3636,0.3061
10/30/18 0:00,Gypsum,96.85,97.5,96.06,101.25,13.63,4.3,22.74,14.08,4.3,22.74,67.82,93.77,33.62,62.16,93.77,33.62,0.61,0,166.71,14.4,2.53,8.88,3.48,10.21,157.95,21.26,159.82,16.79,12.08,14.28,9.91,12.37,13.77,10.93,12.4,12.54,13.09,14.09,0.3379,0.3497,0.3583,0.3057
10/31/18 0:00,Gypsum,96.62,97.23,95.99,100.96,13.33,9.26,19.41,13.36,9.26,19.41,69.18,98.02,52.4,66.19,98.02,52.4,0.47,0,28.18,2.44,3.81,10.04,4.85,10.78,354.03,46.97,0,44.22,12.64,13.13,11.43,12.97,13.25,12.21,13,13.1,13.43,14.05,0.3324,0.3447,0.3552,0.3049
11/1/18 0:00,Gypsum,97.25,97.55,96.93,101.69,9.2,5.64,14.15,9.57,5.64,14.15,68.78,90.91,32.35,61.88,90.91,32.35,0.4,0,52.69,4.55,1.72,6.15,2.31,6.68,343.18,61.52,348.17,61.7,11.07,11.93,10.36,11.67,12.22,11.19,11.6,11.91,12.74,13.99,0.3257,0.3388,0.3512,0.304
11/2/18 0:00,Gypsum,96.8,97.01,96.55,101.25,9.41,4.03,17.43,9.78,4.03,17.43,63.56,96.99,20.33,57.45,96.99,20.33,0.52,0,157.19,13.58,1.29,5.14,1.77,6.19,228.75,82.95,246.97,81.46,11.02,13.49,9.24,11.39,12.75,10.23,11.38,11.55,12.21,13.65,0.3211,0.3342,0.3481,0.3029
11/3/18 0:00,Gypsum,96.78,97.03,96.5,101.23,8.32,4.56,13.95,8.38,4.56,13.95,63.11,89.83,37.28,58.48,89.83,37.28,0.44,0,164.49,14.21,3.8,10.72,4.77,11.62,282.02,58.66,281.36,59.22,10.13,11.67,8.99,10.73,11.49,9.94,10.76,11,11.95,13.42,0.3157,0.3288,0.3455,0.3019
11/4/18 0:00,Gypsum,96.49,96.99,96.06,100.92,10.24,6.71,16.22,10.14,6.71,16.22,62.07,79.13,43.47,58.87,79.13,43.47,0.5,0,122.93,10.62,3.84,9.82,4.78,11.25,282.47,93.53,279.5,93.85,10.65,12.86,9.09,10.94,12.22,9.92,10.93,11.03,11.68,13.14,0.3115,0.3243,0.3434,0.3007
11/5/18 0:00,Gypsum,96.88,97.21,96.33,101.33,8.02,5.37,11.87,7.84,5.37,11.87,66.23,81.7,43.63,64.14,81.7,43.63,0.37,0,113.66,9.82,3.98,10.58,4.89,12.52,278.22,73.21,278.13,74.56,10.07,11.26,9.21,10.64,11.2,10.02,10.68,10.85,11.69,13.01,0.3069,0.3198,0.3417,0.2999
11/6/18 0:00,Gypsum,96.13,96.72,95.8,100.52,10.39,5.64,16.92,10.87,5.64,16.92,73.16,95.07,45.04,67.53,95.07,45.04,0.38,4.83,141.54,12.23,3.88,12,4.95,13.92,238.6,63,242.64,65.55,10.25,11.98,9.22,10.59,11.65,9.93,10.61,10.73,11.39,12.81,0.3039,0.32,0.3398,0.2989
11/7/18 0:00,Gypsum,97.24,97.72,96.64,101.77,3.25,-1.08,7.38,3.92,-1.08,7.38,92.31,100,65.24,87.99,100,65.24,0.07,7.87,32,2.76,0.98,4.23,1.19,4.57,179.27,83.52,173.17,90.02,8.14,9.24,7.25,9.05,10.23,8.26,9,9.5,10.77,12.62,0.3137,0.3449,0.3377,0.2981
11/8/18 0:00,Gypsum,98.02,98.28,97.63,102.62,3.49,-0.37,6.9,3.25,-0.37,6.9,78.85,100,51.23,75.57,100,51.23,0.17,0,138.68,11.98,2.43,7.82,3.08,9.06,14.99,33.89,16.84,33.62,7.77,9.32,6.79,8.36,9.15,7.73,8.32,8.69,9.81,12.1,0.3444,0.3693,0.3389,0.297
11/9/18 0:00,Gypsum,98.16,98.32,97.97,102.81,-0.29,-1.69,2.62,-0.48,-1.69,2.62,95.04,100,73.91,93.22,100,73.91,0.03,7.37,40.73,3.52,2.59,6.37,3.28,7.33,21.18,34.3,22.41,34.87,6.08,7.29,5.63,7.05,8.18,6.48,7.05,7.63,9.11,11.62,0.3457,0.3666,0.342,0.2964
11/10/18 0:00,Gypsum,98.6,98.94,98.1,103.34,-4.45,-10.64,-0.07,-4.15,-10.64,-0.07,82.22,100,49.46,78.44,100,49.46,0.08,0,161.94,13.99,3.29,12.27,4.06,12.96,301.3,52.19,307.48,53.71,4.82,5.64,2.94,5.81,6.48,4.38,5.94,6.41,8.04,10.98,0.3648,0.3819,0.3603,0.2958
11/11/18 0:00,Gypsum,97.86,98.78,97.25,102.6,-2.78,-10.84,5.03,-2.54,-10.84,5.03,71.29,91.81,50.1,66.89,91.81,50.1,0.17,0.25,157.56,13.61,3.36,10.47,4.21,12.39,157.38,33.85,155.66,33.35,2.73,3.48,2.12,3.87,4.38,3.46,3.66,4.24,6.5,10.18,0.3555,0.3665,0.3669,0.2964
11/12/18 0:00,Gypsum,97.89,98.41,97.49,102.53,0.91,-3.23,5.3,1.01,-3.23,5.3,88.04,100,67.67,84.39,100,67.67,0.09,0,73.92,6.39,2.64,8.68,3.25,10.05,4.57,50.41,10.78,36.69,3.52,4.78,2.28,4.16,4.93,3.35,4.12,4.51,5.93,9.32,0.3535,0.3631,0.3639,0.2966
11/13/18 0:00,Gypsum,98.75,99.06,98.23,103.47,-3.72,-9.29,-0.82,-3.74,-9.29,-0.82,77.58,100,61.45,73.12,100,61.45,0.1,0.25,61.56,5.32,5.46,13.6,6.74,15.33,353.73,19.93,0,17.05,2.87,3.9,1.7,3.79,4.64,2.87,3.85,4.3,5.88,8.88,0.3569,0.3693,0.3646,0.2976
11/14/18 0:00,Gypsum,98.9,99.15,98.63,103.71,-4.59,-11.59,3.68,-4.41,-11.59,3.68,75.35,91.75,40.57,71.34,91.75,40.57,0.14,0,158.04,13.65,1.49,6.6,1.97,7.41,195.38,55.72,196.04,56.89,1.52,2.08,1.1,2.5,2.88,2.16,2.63,3.06,4.88,8.35,0.3485,0.359,0.3606,0.2982
11/15/18 0:00,Gypsum,98.36,98.75,97.74,103.05,0.2,-4.99,8.04,0.11,-4.99,8.04,73.63,90.63,43.52,71.04,90.63,43.52,0.2,0,150.07,12.97,2.2,6.25,2.82,7.08,165.54,14.94,167.4,12.91,2,3.39,1.17,2.68,3.49,2.11,2.92,3.23,4.58,7.77,0.3451,0.3557,0.3563,0.2982
11/16/18 0:00,Gypsum,97.28,97.82,96.9,101.84,4.03,-1.41,15.63,4.63,-1.41,15.63,70.42,95.94,39.24,65.4,95.94,39.24,0.31,0,149.64,12.93,2.26,6.86,2.91,7.02,202.32,54.68,199.24,59.38,3.24,5.55,1.59,3.59,5.11,2.46,3.92,4.04,4.88,7.46,0.3433,0.3535,0.3537,0.2978
11/17/18 0:00,Gypsum,97.26,97.64,96.84,101.8,5.49,-3.5,16.83,6.29,-3.5,16.83,73.41,99.02,35.58,67.59,99.02,35.58,0.35,0,144.69,12.5,1.77,7.98,2.32,9.31,177.94,46.5,166.3,62.78,4.2,6.45,2.14,4.46,5.9,3.07,4.76,4.84,5.46,7.47,0.341,0.3511,0.3521,0.2978
11/18/18 0:00,Gypsum,97.8,98.44,96.91,102.4,0.12,-4.38,4.58,0.07,-4.38,4.58,86.4,95.27,78.35,83.58,95.27,78.35,0.08,0,20.07,1.73,5.69,12.84,7.05,13.94,0,30.57,1.15,19.26,3.78,4.71,2.41,4.46,5.22,3.43,4.61,4.92,5.86,7.63,0.3369,0.3479,0.3501,0.2977
11/19/18 0:00,Gypsum,98.11,98.5,97.53,102.83,-2.66,-5.8,3.87,-2.76,-5.8,3.87,72.65,93.88,41.44,69.89,93.88,41.44,0.15,0,132.19,11.42,2.91,8.94,3.62,9.53,322.12,86.05,325.61,87,2.52,4.1,1.72,3.2,3.89,2.65,3.34,3.71,4.96,7.49,0.3323,0.3437,0.3465,0.2969
11/20/18 0:00,Gypsum,97.71,98.24,97.35,102.34,2.16,-3.7,10.41,2.42,-3.7,10.41,77.07,96.39,49.39,73.43,96.39,49.39,0.2,0,129.47,11.19,2.56,8.53,3.27,9.96,291.38,86.62,313.86,85.33,2.9,4.52,1.53,3.34,4.44,2.43,3.53,3.75,4.73,7.16,0.3296,0.3409,0.3443,0.2962
11/21/18 0:00,Gypsum,98.04,98.35,97.71,102.65,3.97,-5.79,15.03,4.37,-5.79,15.03,72.25,98.78,37.48,68.72,98.78,37.48,0.32,0,141.59,12.23,2.59,9,3.31,9.62,182.53,33.21,181.62,35.18,3.65,5.48,1.82,3.99,5.15,2.78,4.18,4.32,5.03,7.03,0.3275,0.3389,0.3431,0.2956
11/22/18 0:00,Gypsum,97.77,97.95,97.63,102.3,6.7,0.26,16.04,6.89,0.26,16.04,68.49,93.51,39.64,65.15,93.51,39.64,0.37,0,141.19,12.2,2.55,6.7,3.44,7.64,177.1,23.46,177.71,15.56,4.76,6.79,3.12,4.95,6.21,3.85,5.21,5.24,5.62,7.11,0.3259,0.3374,0.3424,0.2952
11/23/18 0:00,Gypsum,97.22,97.74,96.31,101.71,9.36,1.82,18.65,9.3,1.82,18.65,62.43,90.56,28.77,60.36,90.56,28.77,0.55,0,139.42,12.05,3.97,10.92,5.07,13.68,170.87,14.85,172.11,12.96,5.6,7.51,3.82,5.68,6.89,4.5,5.93,5.92,6.17,7.33,0.3238,0.3357,0.3417,0.2951
11/24/18 0:00,Gypsum,95.91,96.49,95.64,100.26,11.61,7.06,18.25,11.9,7.06,18.25,57.49,79.17,27.69,54.16,79.17,27.69,0.61,0,117.61,10.16,4.97,13.17,6.29,15.41,225.9,51.69,225.24,50.61,7.45,9.06,6.45,7.35,8.37,6.53,7.55,7.4,7.22,7.68,0.3224,0.3343,0.3417,0.295
11/25/18 0:00,Gypsum,95.9,96.3,95.45,100.32,8.18,-1.48,18.24,8.7,-1.48,18.24,55.59,88.57,22.29,50.83,88.57,22.29,0.58,0,129.63,11.2,1.85,6,2.44,7.43,109.55,72.97,120.93,77.47,6.4,8.25,4.61,6.72,7.7,5.54,6.87,6.97,7.36,8.12,0.318,0.3304,0.3404,0.2949
