date,doy,rootzone,surface,eddi
27-Nov-2016 00:00:00,332,0.281962275505066,0.279891163110733,0.271829486
28-Nov-2016 00:00:00,333,0.282308638095856,0.283297598361969,0.271829486
29-Nov-2016 00:00:00,334,0.281658679246902,0.280005425214767,0.202791929
30-Nov-2016 00:00:00,335,0.281045377254486,0.279093056917191,0.134745955
01-Dec-2016 00:00:00,336,0.280657380819321,0.279050320386887,0.271829486
02-Dec-2016 00:00:00,337,0.280632466077805,0.279246240854263,0.271829486
03-Dec-2016 00:00:00,338,0.280394583940506,0.278390258550644,0.202791929
04-Dec-2016 00:00:00,339,0.285506963729858,0.316874623298645,0.342221022
05-Dec-2016 00:00:00,340,0.291344732046127,0.300038874149323,0.271829486
06-Dec-2016 00:00:00,341,0.290394157171249,0.298106729984283,0.342221022
07-Dec-2016 00:00:00,342,0.289231300354004,0.294699400663376,0.488786697
08-Dec-2016 00:00:00,343,0.288636416196823,0.293498694896698,0.414379239
09-Dec-2016 00:00:00,344,0.287944316864014,0.292168736457825,0.488786697
10-Dec-2016 00:00:00,345,0.287634342908859,0.291339784860611,0.488786697
11-Dec-2016 00:00:00,346,0.287587016820908,0.291939407587051,0.488786697
12-Dec-2016 00:00:00,347,0.287583470344543,0.291830122470856,0.488786697
13-Dec-2016 00:00:00,348,0.287354201078415,0.291490823030472,0.488786697
14-Dec-2016 00:00:00,349,0.287047654390335,0.290287882089615,0.488786697
15-Dec-2016 00:00:00,350,0.286733269691467,0.289161205291748,0.414379239
16-Dec-2016 00:00:00,351,0.286323040723801,0.288753241300583,0.342221022
17-Dec-2016 00:00:00,352,0.286758065223694,0.291639149188995,0.342221022
18-Dec-2016 00:00:00,353,0.286508649587631,0.289902240037918,0.414379239
19-Dec-2016 00:00:00,354,0.286270976066589,0.289424866437912,0.414379239
20-Dec-2016 00:00:00,355,0.286018967628479,0.288230031728745,0.414379239
21-Dec-2016 00:00:00,356,0.286583691835403,0.291174173355103,0.271829486
22-Dec-2016 00:00:00,357,0.286983788013458,0.291545152664185,0.271829486
23-Dec-2016 00:00:00,358,0.286970674991608,0.290728986263275,0.488786697
24-Dec-2016 00:00:00,359,0.287756353616714,0.29329526424408,0.566024065
25-Dec-2016 00:00:00,360,0.287861943244934,0.293091773986816,0.646811306
26-Dec-2016 00:00:00,361,0.291859328746796,0.303165346384048,0.646811306
27-Dec-2016 00:00:00,362,0.290306448936462,0.296573042869568,0.646811306
28-Dec-2016 00:00:00,363,0.289661169052124,0.294962018728256,0.823020756
29-Dec-2016 00:00:00,364,0.289078563451767,0.293967545032501,0.921349049
30-Dec-2016 00:00:00,365,0.288430124521255,0.292474865913391,1.15124929
31-Dec-2016 00:00:00,366,0.28780734539032,0.290356159210205,1.15124929
01-Jan-2017 00:00:00,1,0.287557631731033,0.290989369153976,1.29295862
02-Jan-2017 00:00:00,2,0.287368655204773,0.291207045316696,1.15124929
03-Jan-2017 00:00:00,3,0.288524150848389,0.294947475194931,1.29295862
04-Jan-2017 00:00:00,4,0.288039863109589,0.292004436254501,1.29295862
05-Jan-2017 00:00:00,5,0.287438869476318,0.291042178869247,1.29295862
06-Jan-2017 00:00:00,6,0.287325590848923,0.2901551425457,1.29295862
07-Jan-2017 00:00:00,7,0.28698867559433,0.290370464324951,1.29295862
08-Jan-2017 00:00:00,8,0.28682267665863,0.290278404951096,1.15124929
09-Jan-2017 00:00:00,9,0.286594688892365,0.289458572864532,1.15124929
10-Jan-2017 00:00:00,10,0.286825835704803,0.290944248437881,1.15124929
11-Jan-2017 00:00:00,11,0.287317752838135,0.291628688573837,1.15124929
12-Jan-2017 00:00:00,12,0.286855101585388,0.289737522602081,1.15124929
13-Jan-2017 00:00:00,13,0.286340117454529,0.289144545793533,1.15124929
14-Jan-2017 00:00:00,14,0.286028146743774,0.288188546895981,1.15124929
15-Jan-2017 00:00:00,15,0.285809636116028,0.288088768720627,0.921349049
16-Jan-2017 00:00:00,16,0.289871662855148,0.305507063865662,0.921349049
17-Jan-2017 00:00:00,17,0.307501167058945,0.325561046600342,0.921349049
18-Jan-2017 00:00:00,18,0.306276381015778,0.323721021413803,0.921349049
19-Jan-2017 00:00:00,19,0.306787073612213,0.325320601463318,0.921349049
20-Jan-2017 00:00:00,20,0.306908637285233,0.324776619672775,0.921349049
21-Jan-2017 00:00:00,21,0.307499080896378,0.325579136610031,0.823020756
22-Jan-2017 00:00:00,22,0.307057529687881,0.32271084189415,0.823020756
23-Jan-2017 00:00:00,23,0.307151168584824,0.321764469146729,0.73206991
24-Jan-2017 00:00:00,24,0.306352347135544,0.320860624313354,0.73206991
25-Jan-2017 00:00:00,25,0.305912047624588,0.320756763219833,0.73206991
26-Jan-2017 00:00:00,26,0.305402398109436,0.31989049911499,0.73206991
27-Jan-2017 00:00:00,27,0.304922133684158,0.319142758846283,0.921349049
28-Jan-2017 00:00:00,28,0.304414451122284,0.318072259426117,0.921349049
29-Jan-2017 00:00:00,29,0.303932189941406,0.31791290640831,0.921349049
30-Jan-2017 00:00:00,30,0.303573668003082,0.317430883646011,1.02949953
31-Jan-2017 00:00:00,31,0.303086042404175,0.317277193069458,1.02949953
01-Feb-2017 00:00:00,32,0.302735954523087,0.316190481185913,1.15124929
02-Feb-2017 00:00:00,33,0.302266418933868,0.315800160169601,1.15124929
03-Feb-2017 00:00:00,34,0.301834046840668,0.315498888492584,1.15124929
04-Feb-2017 00:00:00,35,0.301496118307114,0.315203458070755,1.15124929
05-Feb-2017 00:00:00,36,0.3009934425354,0.314718097448349,1.15124929
06-Feb-2017 00:00:00,37,0.300796151161194,0.314459025859833,1.29295862
07-Feb-2017 00:00:00,38,0.300779312849045,0.314821869134903,1.46677959
08-Feb-2017 00:00:00,39,0.300212979316711,0.313532590866089,1.46677959
09-Feb-2017 00:00:00,40,0.29985898733139,0.313720434904099,1.29295862
10-Feb-2017 00:00:00,41,0.299448549747467,0.31287494301796,1.29295862
