Geometry,X,Y,Crop,TimeStamp,Yield,Flow,Moisture,Duration,Distance,Width,Area
Point,-99.4844553887378,-63.5974237555638,Soybeans,2015-10-10 15:20:03,47.61,10.4901,11.3,1,49.2126,468.1102,0.003673
Point,-98.2410380806541,-63.5761294476688,Soybeans,2015-10-10 15:20:04,56.18,12.0816,11.3,1,48.0315,468.1102,0.003584
Point,-96.9626498174621,-63.5653365412727,Soybeans,2015-10-10 15:20:05,47.76,10.7765,11.3,1,50.3937,468.1102,0.003761
Point,-95.6753762700828,-63.5654917620122,Soybeans,2015-10-10 15:20:06,50.33,11.1796,10.9,1,49.6063,468.1102,0.003702
Point,-94.3707122607157,-63.5653489418328,Soybeans,2015-10-10 15:20:07,50.76,11.6333,11.1,1,51.1811,468.1102,0.00382
Point,-93.0747434700606,-63.5653548259288,Soybeans,2015-10-10 15:20:08,54.86,12.3796,11.2,1,50.3937,468.1102,0.003761
Point,-91.7787746690447,-63.5653605014086,Soybeans,2015-10-10 15:20:09,47.58,10.7356,11.3,1,50.3937,468.1102,0.003761
Point,-90.4829959168565,-63.5542687159032,Soybeans,2015-10-10 15:20:10,50.91,11.4884,11.3,1,50.3937,468.1102,0.003761
Point,-89.1702068299055,-63.520684379153,Soybeans,2015-10-10 15:20:11,46.68,10.6988,11.3,1,51.1811,468.1102,0.00382
Point,-87.8833133585285,-63.4986438443884,Soybeans,2015-10-10 15:20:12,46.97,10.351,11.3,1,49.2126,468.1102,0.003673
Point,-86.6051151122665,-63.4767520260066,Soybeans,2015-10-10 15:20:13,50.11,11.3068,10.9,1,50.3937,468.1102,0.003761
Point,-85.3008311872836,-63.4544132240117,Soybeans,2015-10-10 15:20:14,47.98,10.5721,11.1,1,49.2126,468.1102,0.003673
Point,-84.0313281641575,-63.4326699189842,Soybeans,2015-10-10 15:20:15,48.69,10.9876,11.2,1,50.3937,468.1102,0.003761
Point,-82.7268541628728,-63.4214279437438,Soybeans,2015-10-10 15:20:16,57.63,13.0031,11.2,1,50.3937,468.1102,0.003761
Point,-81.4308853114489,-63.4214319325984,Soybeans,2015-10-10 15:20:17,54.65,12.3305,11.2,1,50.3937,468.1102,0.003761
Point,-80.1086406966206,-63.4320861650631,Soybeans,2015-10-10 15:20:18,44.1,10.1074,11.2,1,51.1811,468.1102,0.00382
Point,-78.8296821275726,-63.4545820932835,Soybeans,2015-10-10 15:20:19,51.8,11.6877,11.2,1,50.3937,468.1102,0.003761
Point,-77.5424084679689,-63.4547343812883,Soybeans,2015-10-10 15:20:20,55.03,12.4171,11.3,1,50.3937,468.1102,0.003761
Point,-76.2290491226595,-63.4544396558776,Soybeans,2015-10-10 15:20:21,44.18,9.9681,11.2,1,50.3937,468.1102,0.003761
Point,-74.9332703002729,-63.4433453409001,Soybeans,2015-10-10 15:20:22,49.71,11.4805,10.7,1,51.5748,468.1102,0.003849
Point,-73.6112157083116,-63.442901247181,Soybeans,2015-10-10 15:20:23,51.73,11.672,10.9,1,50.3937,468.1102,0.003761
Point,-72.2978563344805,-63.4426058717072,Soybeans,2015-10-10 15:20:24,50.87,12.0176,11,1,52.7559,468.1102,0.003937
Point,-70.906620085123,-63.4187753098086,Soybeans,2015-10-10 15:20:25,52.96,12.6978,10.9,1,53.5433,468.1102,0.003996
Point,-69.5412794256117,-63.4064885834232,Soybeans,2015-10-10 15:20:26,51.63,12.3777,10.9,1,53.5433,468.1102,0.003996
Point,-68.1413479433395,-63.3825085926801,Soybeans,2015-10-10 15:20:27,46.33,11.1073,11,1,53.5433,468.1102,0.003996
Point,-66.7760072733508,-63.3702213903889,Soybeans,2015-10-10 15:20:28,49.69,11.9119,11.1,1,53.5433,468.1102,0.003996
Point,-65.3760757844429,-63.3462409144267,Soybeans,2015-10-10 15:20:29,48.35,11.8464,11.1,1,54.7244,468.1102,0.004084
Point,-64.0109251990216,-63.3228559894487,Soybeans,2015-10-10 15:20:30,52.07,12.7585,10.7,1,54.7244,468.1102,0.004084
Point,-62.5764028963167,-63.2871819771826,Soybeans,2015-10-10 15:20:31,56.27,13.789,10.9,1,54.7244,468.1102,0.004084
Point,-61.2025570817059,-63.2636476196349,Soybeans,2015-10-10 15:20:32,54.11,12.9716,11,1,53.5433,468.1102,0.003996
Point,-59.7761597019853,-63.2614137986675,Soybeans,2015-10-10 15:20:33,51.66,12.8397,11.1,1,55.5118,468.1102,0.004143
Point,-58.3408769792877,-63.2701280163601,Soybeans,2015-10-10 15:20:34,53.54,13.3086,11.2,1,55.5118,468.1102,0.004143
Point,-56.8708133365726,-63.2782461456954,Soybeans,2015-10-10 15:20:35,51.14,12.8013,11.2,1,55.9055,468.1102,0.004172
Point,-55.4703114936128,-63.2875556759536,Soybeans,2015-10-10 15:20:36,53.1,12.731,11,1,53.5433,468.1102,0.003996
Point,-54.0613045186037,-63.2856187485158,Soybeans,2015-10-10 15:20:37,51.49,12.89,10.7,1,55.9055,468.1102,0.004172
Point,-52.6608026493341,-63.2949277823791,Soybeans,2015-10-10 15:20:38,55.47,13.591,10.8,1,54.7244,468.1102,0.004084
Point,-51.2083195177838,-63.2922455416992,Soybeans,2015-10-10 15:20:39,50.99,13.0341,10.9,1,57.0866,468.1102,0.00426
Point,-49.7471411476145,-63.2894140733406,Soybeans,2015-10-10 15:20:40,52.5,13.3263,10.9,1,56.6929,468.1102,0.004231
Point,-48.3031631037593,-63.2979775164276,Soybeans,2015-10-10 15:20:41,51.22,12.7306,10.9,1,55.5118,468.1102,0.004143
Point,-46.8676901535364,-63.3177869170904,Soybeans,2015-10-10 15:20:42,50.94,12.7515,11,1,55.9055,468.1102,0.004172
Point,-45.4152069734409,-63.3151036202908,Soybeans,2015-10-10 15:20:43,50.59,12.8411,10.8,1,56.6929,468.1102,0.004231
Point,-43.9889995876001,-63.3017697241157,Soybeans,2015-10-10 15:20:44,54.11,13.5458,10.8,1,55.9055,468.1102,0.004172
Point,-42.5108109578723,-63.2764444872737,Soybeans,2015-10-10 15:20:45,49.66,13.1315,10.9,1,59.0551,468.1102,0.004407
Point,-41.0498226515483,-63.2625141721219,Soybeans,2015-10-10 15:20:46,51.81,13.5177,10.9,1,58.2677,468.1102,0.004348
Point,-39.5718241456198,-63.2260911408812,Soybeans,2015-10-10 15:20:47,50.46,12.8089,11,1,56.6929,468.1102,0.004231
Point,-38.1115963594057,-63.1677712928504,Soybeans,2015-10-10 15:20:48,47.75,12.3743,11,1,57.874,468.1102,0.004319
Point,-36.6598736747401,-63.1206974023953,Soybeans,2015-10-10 15:20:49,51.7,13.215,10.8,1,57.0866,468.1102,0.00426
Point,-35.2083411316853,-63.0625259997323,Soybeans,2015-10-10 15:20:50,50.71,13.1419,10.7,1,57.874,468.1102,0.004319
Point,-33.7655038274825,-63.0045033143833,Soybeans,2015-10-10 15:20:51,53.55,13.6881,10.9,1,57.0866,468.1102,0.00426
Point,-32.3052760765422,-62.9461823981255,Soybeans,2015-10-10 15:20:52,52.74,13.7608,11,1,58.2677,468.1102,0.004348
Point,-30.7839916055091,-62.8979155654088,Soybeans,2015-10-10 15:20:53,48.3,12.7724,11.1,1,59.0551,468.1102,0.004407
Point,-29.2889829641208,-62.8389981538057,Soybeans,2015-10-10 15:20:54,46.07,12.1816,11,1,59.0551,468.1102,0.004407
Point,-27.7767740230775,-62.7686852319166,Soybeans,2015-10-10 15:20:55,50.08,13.3298,10.9,1,59.4488,468.1102,0.004437
Point,-26.2643749507843,-62.7094692727551,Soybeans,2015-10-10 15:20:56,51.16,13.438,10.7,1,58.6614,468.1102,0.004378
Point,-24.751785736531,-62.6613502753899,Soybeans,2015-10-10 15:20:57,50.87,13.1837,10.8,1,57.874,468.1102,0.004319
Point,-23.2654723615851,-62.6025807224214,Soybeans,2015-10-10 15:20:58,51.92,13.7299,10.9,1,59.0551,468.1102,0.004407
Point,-21.7530733157182,-62.5433639055118,Soybeans,2015-10-10 15:20:59,51.48,13.6119,10.8,1,59.0551,468.1102,0.004407
Point,-20.2321692088153,-62.4729005536065,Soybeans,2015-10-10 15:21:00,47.78,12.8865,10.9,1,60.2362,468.1102,0.004495
Point,-18.7280850912211,-62.4360266579315,Soybeans,2015-10-10 15:21:01,51.01,13.3091,10.7,1,58.2677,468.1102,0.004348
Point,-17.2326962042134,-62.3993014777079,Soybeans,2015-10-10 15:21:02,48.67,13.2986,10.8,1,61.0236,468.1102,0.004554
Point,-15.7108413125388,-62.3843235075474,Soybeans,2015-10-10 15:21:03,51.6,13.462,10.9,1,58.2677,468.1102,0.004348
Point,-14.1978718050523,-62.3583970014006,Soybeans,2015-10-10 15:21:04,51.05,13.4098,10.9,1,58.6614,468.1102,0.004378
Point,-12.6932171843946,-62.3548137117177,Soybeans,2015-10-10 15:21:05,53.9,13.9665,10.9,1,57.874,468.1102,0.004319
Point,-11.1454667594517,-62.3282906031236,Soybeans,2015-10-10 15:21:06,49.65,13.3924,10.9,1,60.2362,468.1102,0.004495
Point,-9.61510678438935,-62.3020652113482,Soybeans,2015-10-10 15:21:07,52.21,13.9891,10.6,1,59.8425,468.1102,0.004466
Point,-8.03276561642997,-62.2638482134789,Soybeans,2015-10-10 15:21:08,47.93,13.1802,10.6,1,61.4173,468.1102,0.004583
Point,-6.50240563997068,-62.2376222228631,Soybeans,2015-10-10 15:21:09,49.81,13.4344,10.8,1,60.2362,468.1102,0.004495
Point,-4.92875969968736,-62.1995536219329,Soybeans,2015-10-10 15:21:10,49.88,13.6293,10.8,1,61.0236,468.1102,0.004554
Point,-3.38138962548692,-62.1508345045149,Soybeans,2015-10-10 15:21:11,50.95,13.7407,10.8,1,60.2362,468.1102,0.004495
Point,-1.8249439636711,-62.1241605682299,Soybeans,2015-10-10 15:21:12,50.25,13.5527,10.8,1,60.2362,468.1102,0.004495
Point,-0.259993256768212,-62.0862400578335,Soybeans,2015-10-10 15:21:13,54.07,14.8689,10.5,1,61.4173,468.1102,0.004583
Point,1.28794736892451,-62.0708117820323,Soybeans,2015-10-10 15:21:14,50.28,13.8282,10.7,1,61.4173,468.1102,0.004583
Point,2.86159330653027,-62.0327416379005,Soybeans,2015-10-10 15:21:15,56.16,14.9489,10.8,1,59.4488,468.1102,0.004437
Point,4.40915355854668,-61.995118255727,Soybeans,2015-10-10 15:21:16,50.34,13.5768,10.9,1,60.2362,468.1102,0.004495
Point,5.99187510542106,-61.9790929676965,Soybeans,2015-10-10 15:21:17,48.98,13.4687,11,1,61.4173,468.1102,0.004583
Point,7.53093032864854,-61.9527152534574,Soybeans,2015-10-10 15:21:18,48.82,13.1663,10.9,1,60.2362,468.1102,0.004495
Point,9.09607123816386,-61.9258901532739,Soybeans,2015-10-10 15:21:19,47.69,13.1141,11,1,61.4173,468.1102,0.004583
Point,10.6614023495931,-61.9101619962603,Soybeans,2015-10-10 15:21:20,44.97,12.3681,10.7,1,61.4173,468.1102,0.004583
Point,12.2267334661447,-61.8944335309789,Soybeans,2015-10-10 15:21:21,50.51,13.8904,10.8,1,61.4173,468.1102,0.004583
Point,13.765788705321,-61.8680546125397,Soybeans,2015-10-10 15:21:22,49.54,13.3611,10.9,1,60.2362,468.1102,0.004495
Point,15.3222344015958,-61.841377322562,Soybeans,2015-10-10 15:21:23,50.96,14.0145,11,1,61.4173,468.1102,0.004583
Point,16.8790605195099,-61.8368942262605,Soybeans,2015-10-10 15:21:24,50.92,14.0041,11,1,61.4173,468.1102,0.004583
Point,18.4614016967826,-61.7986719608307,Soybeans,2015-10-10 15:21:25,53.21,14.538,10.8,1,61.0236,468.1102,0.004554
Point,20.0348574332893,-61.7495011705905,Soybeans,2015-10-10 15:21:26,47.78,13.0549,10.8,1,61.0236,468.1102,0.004554
Point,21.5826079131803,-61.7229716982692,Soybeans,2015-10-10 15:21:27,49.44,13.5974,11,1,61.4173,468.1102,0.004583
Point,23.1390536208637,-61.6962928799912,Soybeans,2015-10-10 15:21:28,48.37,13.3019,11,1,61.4173,468.1102,0.004583
Point,24.7217752342112,-61.6802638694644,Soybeans,2015-10-10 15:21:29,46.78,12.9473,11,1,61.811,468.1102,0.004613
Point,26.3130018624943,-61.6529882457107,Soybeans,2015-10-10 15:21:30,51.01,14.1188,11,1,61.811,468.1102,0.004613
Point,27.8785232580267,-61.6483539510518,Soybeans,2015-10-10 15:21:31,52.76,14.2293,11.1,1,60.2362,468.1102,0.004495
Point,29.4355396651663,-61.6549656512216,Soybeans,2015-10-10 15:21:32,48.39,13.4794,10.9,1,62.2047,468.1102,0.004642
Point,31.027146768407,-61.649883585982,Soybeans,2015-10-10 15:21:33,50.78,13.7868,10.6,1,60.6299,468.1102,0.004525
Point,32.59266820224,-61.6452483646572,Soybeans,2015-10-10 15:21:34,48.6,13.4521,10.6,1,61.811,468.1102,0.004613
Point,34.1668848742265,-61.6404637806118,Soybeans,2015-10-10 15:21:35,50.1,13.9531,10.8,1,62.2047,468.1102,0.004642
Point,35.7669970067218,-61.6241344604641,Soybeans,2015-10-10 15:21:36,51.5,14.3431,10.8,1,62.2047,468.1102,0.004642
Point,37.3665384358028,-61.574513069354,Soybeans,2015-10-10 15:21:37,43.13,12.2415,10.8,1,63.3858,468.1102,0.00473
Point,38.9492601215607,-61.5584812294692,Soybeans,2015-10-10 15:21:38,47.13,12.8773,10.8,1,61.0236,468.1102,0.004554
Point,40.5580674964003,-61.5420018844306,Soybeans,2015-10-10 15:21:39,49.56,14.0652,10.7,1,63.3858,468.1102,0.00473
Point,42.2016557926545,-61.5249259537086,Soybeans,2015-10-10 15:21:40,44.43,12.7671,10.8,1,64.1732,468.1102,0.004789
Point,43.8013874636963,-61.486400517635,Soybeans,2015-10-10 15:21:41,49.41,13.5875,10.8,1,61.4173,468.1102,0.004583
Point,45.3924239056651,-61.4480238296092,Soybeans,2015-10-10 15:21:42,52.61,14.6529,10.8,1,62.2047,468.1102,0.004642
Point,47.000660550897,-61.3982514319941,Soybeans,2015-10-10 15:21:43,52.67,14.6705,11.1,1,62.2047,468.1102,0.004642
Point,48.5916969879763,-61.359874105081,Soybeans,2015-10-10 15:21:44,49.47,14.2138,11.3,1,64.1732,468.1102,0.004789
Point,50.2173240790144,-61.309802913107,Soybeans,2015-10-10 15:21:45,50.53,14.164,11,1,62.5984,468.1102,0.004672
Point,51.8607221355196,-61.2816277369857,Soybeans,2015-10-10 15:21:46,49.38,14.2753,11,1,64.5669,468.1102,0.004818
Point,53.5133862036746,-61.2865948937833,Soybeans,2015-10-10 15:21:47,49.17,14.1285,11.1,1,64.1732,468.1102,0.004789
Point,55.1308888514759,-61.269963526167,Soybeans,2015-10-10 15:21:48,48.61,13.9681,11.2,1,64.1732,468.1102,0.004789
Point,56.7829821557971,-61.2416382534429,Soybeans,2015-10-10 15:21:49,54.55,15.4816,11.2,1,63.3858,468.1102,0.00473
Point,58.4178752712905,-61.2247080542147,Soybeans,2015-10-10 15:21:50,51.7,14.4908,11,1,62.5984,468.1102,0.004672
Point,60.0349974043202,-61.185881190002,Soybeans,2015-10-10 15:21:51,52.42,15.1563,10.9,1,64.5669,468.1102,0.004818
Point,61.6783954885323,-61.1577039873227,Soybeans,2015-10-10 15:21:52,50.11,14.4873,11,1,64.5669,468.1102,0.004818
Point,63.3134788949974,-61.1518700337037,Soybeans,2015-10-10 15:21:53,49.7,13.8431,11.2,1,62.2047,468.1102,0.004642
Point,64.9568769913167,-61.1236921530217,Soybeans,2015-10-10 15:21:54,56.35,16.2903,11.2,1,64.5669,468.1102,0.004818
Point,66.5743796854513,-61.1070584608242,Soybeans,2015-10-10 15:21:55,51.21,14.4437,11.2,1,62.9921,468.1102,0.004701
Point,68.20965340361,-61.1123207509518,Soybeans,2015-10-10 15:21:56,52.35,14.8571,10.9,1,63.3858,468.1102,0.00473
Point,69.8273463990772,-61.1067836480215,Soybeans,2015-10-10 15:21:57,52.56,15.0102,10.9,1,63.7795,468.1102,0.00476
Point,71.488325264072,-61.08940347936,Soybeans,2015-10-10 15:21:58,48.08,13.8993,11.1,1,64.5669,468.1102,0.004818
Point,73.1060182817746,-61.0838657105342,Soybeans,2015-10-10 15:21:59,51.53,14.8082,11.2,1,64.1732,468.1102,0.004789
Point,74.7324065408902,-61.0781785119325,Soybeans,2015-10-10 15:22:00,52.35,14.7665,11.2,1,62.9921,468.1102,0.004701
Point,76.3587948111817,-61.072490978986,Soybeans,2015-10-10 15:22:01,51.99,14.7561,11.2,1,63.3858,468.1102,0.00473
Point,78.0201543027069,-61.0773039478809,Soybeans,2015-10-10 15:22:02,50.51,14.3361,11.2,1,63.3858,468.1102,0.00473
Point,79.620266619022,-61.060965815559,Soybeans,2015-10-10 15:22:03,53.03,15.0498,10.8,1,63.3858,468.1102,0.00473
Point,81.2636647867039,-61.0327845700085,Soybeans,2015-10-10 15:22:04,55.78,15.8312,10.9,1,63.3858,468.1102,0.00473
Point,82.9159484867705,-61.0155511246994,Soybeans,2015-10-10 15:22:05,55.78,15.8328,11,1,63.3858,468.1102,0.00473
Point,84.5591563591734,-60.9762719487771,Soybeans,2015-10-10 15:22:06,57.97,16.4534,11.1,1,63.3858,468.1102,0.00473
Point,86.159078395227,-60.9488352490589,Soybeans,2015-10-10 15:22:07,59.75,16.9576,11.1,1,63.3858,468.1102,0.00473
Point,87.7242195191793,-60.9219946889207,Soybeans,2015-10-10 15:22:08,63.22,17.3871,11,1,61.4173,468.1102,0.004583
Point,89.2804751091171,-60.8842056849971,Soybeans,2015-10-10 15:22:09,61.75,16.5451,11,1,59.8425,468.1102,0.004466
Point,90.836540383636,-60.8353191288188,Soybeans,2015-10-10 15:22:10,57.35,15.8725,11.1,1,61.811,468.1102,0.004613
Point,92.3844813671894,-60.8198731392622,Soybeans,2015-10-10 15:22:11,60.13,15.7941,11.2,1,58.6614,468.1102,0.004378
Point,93.8889462152729,-60.8051724582911,Soybeans,2015-10-10 15:22:12,60.69,15.7262,11.3,1,57.874,468.1102,0.004319
Point,95.33216383541,-60.7693208558485,Soybeans,2015-10-10 15:22:13,64.38,16.1169,11.2,1,55.9055,468.1102,0.004172
Point,96.7931525498861,-60.7553652413189,Soybeans,2015-10-10 15:22:14,54.19,13.7573,11,1,56.6929,468.1102,0.004231
Point,98.2189797131578,-60.719811366871,Soybeans,2015-10-10 15:22:15,55.33,13.7529,11.2,1,55.5118,468.1102,0.004143
Point,99.6533117779763,-60.6730108549818,Soybeans,2015-10-10 15:22:16,56.65,13.8813,11.2,1,54.7244,468.1102,0.004084
Point,101.018462663749,-60.6495976243168,Soybeans,2015-10-10 15:22:17,57.71,13.8357,11.3,1,53.5433,468.1102,0.003996
Point,102.40081367828,-60.6147886468098,Soybeans,2015-10-10 15:22:18,58.98,14.0369,11.3,1,53.1496,468.1102,0.003966
Point,103.774469464086,-60.5801285617054,Soybeans,2015-10-10 15:22:19,57.9,13.8813,11.2,1,53.5433,468.1102,0.003996
Point,105.157010808471,-60.5564163550735,Soybeans,2015-10-10 15:22:20,57.06,13.7807,11.2,1,53.937,468.1102,0.004025
Point,106.548247383558,-60.5325547736138,Soybeans,2015-10-10 15:22:21,52.01,12.9269,11.4,1,55.5118,468.1102,0.004143
Point,108.017550683348,-60.496253461577,Soybeans,2015-10-10 15:22:22,53.8,13.9419,11.5,1,57.874,468.1102,0.004319
Point,109.513130004867,-60.4706017142162,Soybeans,2015-10-10 15:22:23,50.42,13.0656,11.5,1,57.874,468.1102,0.004319
Point,110.991318871034,-60.4452479658648,Soybeans,2015-10-10 15:22:24,49.45,13.1626,11.5,1,59.4488,468.1102,0.004437
Point,112.512983884313,-60.4191482327878,Soybeans,2015-10-10 15:22:25,52.15,13.6059,11.5,1,58.2677,468.1102,0.004348
Point,114.043344128877,-60.3928990652785,Soybeans,2015-10-10 15:22:26,48.35,13.0413,11.5,1,60.2362,468.1102,0.004495
Point,115.564818799263,-60.3557014986873,Soybeans,2015-10-10 15:22:27,52.09,13.7737,11.2,1,59.0551,468.1102,0.004407
Point,117.121645431151,-60.3511988045648,Soybeans,2015-10-10 15:22:28,50.31,13.6587,11.3,1,60.6299,468.1102,0.004525
Point,118.643881509779,-60.3583896514028,Soybeans,2015-10-10 15:22:29,53.07,14.2199,11.4,1,59.8425,468.1102,0.004466
Point,120.183127355645,-60.3430874058977,Soybeans,2015-10-10 15:22:30,52.13,14.0597,11.5,1,60.2362,468.1102,0.004495
Point,121.687973002903,-60.3505759732798,Soybeans,2015-10-10 15:22:31,49.08,13.0656,11.6,1,59.4488,468.1102,0.004437
Point,123.218713995535,-60.346519542858,Soybeans,2015-10-10 15:22:32,54.11,14.4985,11.6,1,59.8425,468.1102,0.004466
Point,124.749264640501,-60.3313655685633,Soybeans,2015-10-10 15:22:33,54.78,14.6797,11.5,1,59.8425,468.1102,0.004466
Point,126.288320158841,-60.3049648907036,Soybeans,2015-10-10 15:22:34,51.84,14.0723,11.2,1,60.6299,468.1102,0.004525
Point,127.792404401698,-60.2680633012205,Soybeans,2015-10-10 15:22:35,55.12,14.6717,11.3,1,59.4488,468.1102,0.004437
Point,129.322955061565,-60.2529084458947,Soybeans,2015-10-10 15:22:36,54.61,14.8265,11.4,1,60.6299,468.1102,0.004525
Point,130.86239132483,-60.248701387085,Soybeans,2015-10-10 15:22:37,53.3,14.0943,11.5,1,59.0551,468.1102,0.004407
Point,132.410713199526,-60.2554421173409,Soybeans,2015-10-10 15:22:38,55.13,15.1611,11.5,1,61.4173,468.1102,0.004583
Point,133.941644628765,-60.2624808782712,Soybeans,2015-10-10 15:22:39,48.73,13.0586,11.3,1,59.8425,468.1102,0.004466
Point,135.498852138058,-60.2801690939814,Soybeans,2015-10-10 15:22:40,47.49,12.6421,11.3,1,59.4488,468.1102,0.004437
Point,137.039049961022,-60.3203498488292,Soybeans,2015-10-10 15:22:41,52.44,14.1428,11.5,1,60.2362,468.1102,0.004495
Point,138.596067135455,-60.3269402068108,Soybeans,2015-10-10 15:22:42,53.14,14.6139,11.5,1,61.4173,468.1102,0.004583
Point,140.15346508834,-60.3557247649878,Soybeans,2015-10-10 15:22:43,50.63,13.2976,11.5,1,58.6614,468.1102,0.004378
Point,141.71898714453,-60.3510680906475,Soybeans,2015-10-10 15:22:44,49.3,13.2976,11.5,1,60.2362,468.1102,0.004495
Point,143.258423526655,-60.3468586374074,Soybeans,2015-10-10 15:22:45,54.46,14.9776,11.5,1,61.4173,468.1102,0.004583
Point,144.797859919257,-60.3426488852128,Soybeans,2015-10-10 15:22:46,53.81,14.1347,11.2,1,58.6614,468.1102,0.004378
Point,146.328601092682,-60.3385880133137,Soybeans,2015-10-10 15:22:47,47.81,13.1488,11.4,1,61.4173,468.1102,0.004583
Point,147.885047184071,-60.3118848036975,Soybeans,2015-10-10 15:22:48,51.83,13.9786,11.7,1,60.2362,468.1102,0.004495
Point,149.423912426224,-60.2743824031204,Soybeans,2015-10-10 15:22:49,50.63,13.6569,11.7,1,60.2362,468.1102,0.004495
Point,150.9544632287,-60.2592233922333,Soybeans,2015-10-10 15:22:50,31.78,8.5163,11.8,1,59.8425,468.1102,0.004466
Point,152.510718932142,-60.2214220250025,Soybeans,2015-10-10 15:22:51,22.5,6.1863,11.4,1,61.4173,468.1102,0.004583
Point,154.040508143837,-60.1618734160438,Soybeans,2015-10-10 15:22:52,18.96,5.0815,11.4,1,59.8425,468.1102,0.004466
Point,155.561792518129,-60.1135709509254,Soybeans,2015-10-10 15:22:53,13.64,3.607,11.6,1,59.0551,468.1102,0.004407
Point,157.117857806501,-60.0646714325994,Soybeans,2015-10-10 15:22:54,5.83,1.5424,11.7,1,59.0551,468.1102,0.004407
Point,158.665227857651,-60.0159208020195,Soybeans,2015-10-10 15:22:55,3,0.821,11.8,1,61.0236,468.1102,0.004554
Point,160.107874333626,-59.9467656956986,Soybeans,2015-10-10 15:22:56,0.24,0.0645,11.9,1,59.4488,468.1102,0.004437
Point,154.193277451326,-60.4478657655418,Soybeans,2015-10-10 15:23:25,12.04,1.7614,12.4,1,32.6772,468.1102,0.002439
Point,154.25649289717,-59.5698402067646,Soybeans,2015-10-10 15:23:26,32.62,4.8311,12.5,1,33.0709,468.1102,0.002468
Point,154.281119403779,-58.4704663660377,Soybeans,2015-10-10 15:23:27,35.96,6.1483,12.5,1,38.189,468.1102,0.00285
Point,154.279279414332,-57.3493455844,Soybeans,2015-10-10 15:23:28,40.05,7.626,12.5,1,42.5197,468.1102,0.003173
Point,154.234724889975,-56.2733597466722,Soybeans,2015-10-10 15:23:29,50.03,9.6124,12.5,1,42.9134,468.1102,0.003203
Point,154.163703896804,-55.1756269680336,Soybeans,2015-10-10 15:23:30,58.92,11.3207,12.6,1,42.9134,468.1102,0.003203
Point,154.083987689228,-54.0780433742329,Soybeans,2015-10-10 15:23:31,69.92,13.3119,12.6,1,42.5197,468.1102,0.003173
Point,154.021471539047,-52.9690641500056,Soybeans,2015-10-10 15:23:32,71.58,13.6279,12.6,1,42.5197,468.1102,0.003173
Point,153.966508211801,-51.7933522285894,Soybeans,2015-10-10 15:23:33,72.3,14.1477,12.5,1,43.7008,468.1102,0.003261
Point,153.928364131134,-50.5840501738712,Soybeans,2015-10-10 15:23:34,71.92,14.8342,11.6,1,46.063,468.1102,0.003438
Point,153.915544101968,-49.329911547713,Soybeans,2015-10-10 15:23:35,65.24,13.8004,12,1,47.2441,468.1102,0.003526
Point,153.905008867616,-48.2089399397373,Soybeans,2015-10-10 15:23:36,70.51,14.4193,12.2,1,45.6693,468.1102,0.003408
Point,153.88463601016,-47.0215340070426,Soybeans,2015-10-10 15:23:37,68.06,13.6773,12.4,1,44.8819,468.1102,0.003349
Point,153.899615208153,-45.8668230762705,Soybeans,2015-10-10 15:23:38,66.63,14.0952,12.6,1,47.2441,468.1102,0.003526
Point,153.922908799374,-44.6897684531286,Soybeans,2015-10-10 15:23:39,62.86,12.8547,12.9,1,45.6693,468.1102,0.003408
Point,153.971907207044,-43.4900717595592,Soybeans,2015-10-10 15:23:40,59.29,12.6115,14.2,1,46.8504,468.1102,0.003496
Point,154.046610416495,-42.2677329964936,Soybeans,2015-10-10 15:23:41,55.39,11.7343,15.3,1,46.063,468.1102,0.003438
Point,154.127723983605,-40.9120780183002,Soybeans,2015-10-10 15:23:42,56.7,13.3469,15.3,1,51.1811,468.1102,0.00382
Point,154.191827899311,-39.5789159163833,Soybeans,2015-10-10 15:23:43,51.64,12.1196,15.7,1,50.7874,468.1102,0.00379
Point,154.256312581943,-38.2679483136162,Soybeans,2015-10-10 15:23:44,58.9,13.9957,16.1,1,51.1811,468.1102,0.00382
Point,154.337997237686,-36.9455850785598,Soybeans,2015-10-10 15:23:45,62.35,14.8694,16.4,1,51.1811,468.1102,0.00382
Point,154.453701056191,-35.5782360779122,Soybeans,2015-10-10 15:23:46,58.89,13.8277,16.4,1,50.3937,468.1102,0.003761
Point,154.569785625208,-34.2330815745518,Soybeans,2015-10-10 15:23:47,57.47,13.873,15.5,1,52.3622,468.1102,0.003908
Point,154.687774166698,-32.9988995855674,Soybeans,2015-10-10 15:23:48,59.81,14.011,16.2,1,50.3937,468.1102,0.003761
Point,154.787610650994,-31.7206269623712,Soybeans,2015-10-10 15:23:49,50.12,11.8123,16.7,1,50.3937,468.1102,0.003761
Point,154.895761482883,-30.4200106421486,Soybeans,2015-10-10 15:23:50,49.88,11.981,17,1,51.1811,468.1102,0.00382
Point,155.013178670662,-29.1525368811563,Soybeans,2015-10-10 15:23:51,52.6,12.1495,17,1,49.2126,468.1102,0.003673
Point,155.130595809896,-27.88506311737,Soybeans,2015-10-10 15:23:52,42.75,10.1243,17.1,1,50.3937,468.1102,0.003761
Point,155.256898496067,-26.6285374099389,Soybeans,2015-10-10 15:23:53,55.21,13.0896,17.2,1,50.3937,468.1102,0.003761
