uid,namedLocation,domainID,siteID,plotID,plotType,pointID,startDate,eventID,pointCountMinute,targetTaxaPresent,taxonID,scientificName,taxonRank,vernacularName,family,nativeStatusCode,observerDistance,detectionMethod,visualConfirmation,sexOrAge,clusterSize,clusterCode,identifiedBy
53e078cd-04a0-46a6-888d-32bc4b4b6a11,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,180,singing,No,Unknown,1,,BIREK
8ed1a8f8-b397-4781-bf5a-757a82ab47a8,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],1,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,71,drumming,No,Unknown,1,,BIREK
807a1737-bf9e-4ba0-9bf8-956a2c768c8d,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],6,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,137,calling and singing,No,Unknown,1,,BIREK
a35fe178-e0d4-43f8-8e45-8b47aa74299e,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],1,Y,BAOR,Icterus galbula,species,Baltimore Oriole,Icteridae,N,201,singing,No,Unknown,1,,BIREK
97d1644d-e569-4113-8e33-d439ef2e2866,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],2,Y,DOWO,Picoides pubescens,species,Downy Woodpecker,Picidae,N,56,calling,No,Unknown,1,,BIREK
3b63c185-409f-4ca6-94f7-c768ed8c02b4,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A3,2018-05-29T11:58Z,KONZ_025.A3.2018-05-29T06:58-05:00[US/Central],3,Y,NOBO,Colinus virginianus,species,Northern Bobwhite,Odontophoridae,N,276,singing,No,Unknown,1,,BIREK
0ada1c48-ba88-43ae-80e9-621aaebeff68,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,BLJA,Cyanocitta cristata,species,Blue Jay,Corvidae,N,99,calling,No,Unknown,1,,BIREK
417de5e3-387f-42e5-b3b7-54f3752fee70,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,101,singing,No,Unknown,1,,BIREK
bbd4c295-5463-4440-be74-841bfbf836bc,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],3,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,111,singing,No,Unknown,1,,BIREK
8f05a95a-ef16-4a5a-8be4-89ae9800d678,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,203,singing,No,Unknown,1,,BIREK
8f9b1e7e-5124-4108-832d-38e9dc04a1f7,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],2,Y,YBCH,Icteria virens,species,Yellow-breasted Chat,Parulidae,N,110,singing,No,Unknown,1,,BIREK
330844b8-7a2b-41ca-a587-a2aad76a5bf0,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,70,calling,No,Unknown,1,,BIREK
14d7af33-3b3b-4e57-a233-9492f72fc490,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],4,Y,UNBI,Aves sp.,class,,,N,159,calling,No,Unknown,1,,BIREK
1a70aec6-784d-4e2a-aff1-b88fd1fe2136,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],5,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,314,singing,No,Unknown,1,,BIREK
92f5d7a2-7951-4f9a-a863-3c73cf5611d6,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,117,calling,No,Unknown,1,,BIREK
d467d85f-459a-472d-87dd-39500ab42c7f,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,88,singing,No,Unknown,1,,BIREK
915e7a5f-8b8b-4828-8990-2637aeb83113,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],3,Y,BRTH,Toxostoma rufum,species,Brown Thrasher,Mimidae,N,200,singing,No,Unknown,1,,BIREK
6f7e9355-44c0-44e4-a52f-9d4cd45e8e85,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],88,Y,CHSP,Spizella passerina,species,Chipping Sparrow,Emberizidae,N,,singing,No,Unknown,1,,BIREK
24fbc521-d6da-4982-a58d-007a3583eb82,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],3,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,215,singing,No,Unknown,1,,BIREK
5b1adc4b-550c-44ba-a45c-413b67f287e1,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,95,singing,No,Unknown,1,,BIREK
ec0db1b3-4f35-4c5a-9cc3-7e601f0bfd70,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],6,Y,UNBI,Aves sp.,class,,,N,34,calling,No,Unknown,1,,BIREK
0739926e-667d-457a-abef-1e94f0906a15,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,FISP,Spizella pusilla,species,Field Sparrow,Emberizidae,N,96,singing,No,Unknown,1,,BIREK
4ac8ee99-2e51-4f5f-8c4d-3c6600a3f648,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],6,Y,UNBI,Aves sp.,class,,,N,109,singing,No,Unknown,1,,BIREK
efe54444-68a8-4601-9ab3-1da5bbc1636d,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],3,Y,RBWO,Melanerpes carolinus,species,Red-bellied Woodpecker,Picidae,N,80,calling,No,Unknown,1,,BIREK
aff14e13-0c36-432f-aec8-e6d666ea7a7a,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,89,singing,No,Unknown,1,,BIREK
5beef51a-3c1a-4b5b-87c2-7cdcd76e2e74,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A2,2018-05-29T12:20Z,KONZ_025.A2.2018-05-29T07:20-05:00[US/Central],1,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,87,singing,No,Unknown,1,,BIREK
27747bff-e80f-491b-ad36-94878746a4c3,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,CHSP,Spizella passerina,species,Chipping Sparrow,Emberizidae,N,58,singing,Yes,Unknown,1,,BIREK
c2d0ddf3-9b69-47e7-8166-25c5dd920ff2,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,171,calling,No,Unknown,2,,BIREK
9bb961af-01b4-4c9f-b584-eaf9e3a8959d,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,47,calling,No,Unknown,1,,BIREK
089c6d06-12dd-4cc6-a525-b4528144d824,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,124,singing,Yes,Male,1,,BIREK
441d2390-796e-47bd-a49e-ce3efe8338bc,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],3,Y,SUTA,Piranga rubra,species,Summer Tanager,Cardinalidae,N,137,visual,Yes,Male,1,,BIREK
ed053673-64e5-4178-bbc3-24c6208e9ca0,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],4,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,70,calling,No,Unknown,1,,BIREK
26e6e03f-1b6f-47ec-9072-7054389384d5,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,39,calling,Yes,Male,1,,BIREK
3a775105-76e8-48ea-92e7-dfd19e77df38,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],3,Y,UNBI,Aves sp.,class,,,N,137,visual,No,Unknown,1,,BIREK
821d1185-6475-4b04-9e1e-758471541cff,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,178,singing,No,Unknown,1,,BIREK
0df9ea68-d0cb-4938-8291-ef74a8a308e6,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,Corvidae,N,102,calling,No,Unknown,2,,BIREK
488fde4d-11f2-43c0-9a4b-d06f85b289e1,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,76,calling,Yes,Male,1,A,BIREK
372521c9-b635-46b8-88d6-2b57caad8bf3,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],6,Y,BADO,Strix varia,species,Barred Owl,Strigidae,N,90,singing,No,Unknown,1,,BIREK
982a9823-f26e-4733-89f2-c602e339b324,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],6,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,137,calling,No,Unknown,1,,BIREK
12390bdb-5e73-4d79-bbc1-2dc105b9804f,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],5,Y,BLJA,Cyanocitta cristata,species,Blue Jay,Corvidae,N,87,calling,No,Unknown,1,,BIREK
68ee433c-05bd-4da7-b6b8-1e4711ec36a8,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,99,singing,No,Unknown,1,,BIREK
1ddef6f1-ae92-40af-b862-40268001515c,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,LASP,Chondestes grammacus,species,Lark Sparrow,Emberizidae,N,46,visual,Yes,Unknown,1,,BIREK
65f6a916-500d-4d4d-980b-d24d91f54cae,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],5,Y,FICR,Corvus ossifragus,species,Fish Crow,Corvidae,N,280,calling,No,Unknown,1,,BIREK
e9bc3f72-8f5f-4143-9f3a-2c4f5b4dc29b,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],5,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,92,singing,No,Unknown,1,,BIREK
8bbb535e-f148-456d-aed2-47a04b16ab6a,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],2,Y,BHCO,Molothrus ater,species,Brown-headed Cowbird,Icteridae,N,76,visual,Yes,Female,1,A,BIREK
2a833813-be8e-498f-a055-729c3d708bf7,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],3,Y,UNBI,Aves sp.,class,,,N,137,visual,No,Unknown,1,,BIREK
f97800f8-a5d7-469f-89a8-8722ff94b292,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],4,Y,EABL,Sialia sialis,species,Eastern Bluebird,Turdidae,N,45,visual,Yes,Female,1,,BIREK
7b88d8ed-dbc5-436c-a402-9a852af59751,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,A1,2018-05-29T12:41Z,KONZ_025.A1.2018-05-29T07:41-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,78,singing,No,Unknown,1,,BIREK
3da799a5-222a-44cd-a1e6-490ca28d25d0,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,88,singing,No,Unknown,1,,BIREK
7b2b8a9e-78a8-4429-a0e4-1b6c6805716d,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],2,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,222,singing,No,Unknown,1,,BIREK
31ac9cc0-ac0f-40c2-8f52-788acd2bb2ba,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],4,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,148,singing,No,Unknown,1,,BIREK
dcad29b6-064e-42e6-9fc8-adc250004591,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],3,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,94,visual,Yes,Unknown,1,,BIREK
90817d75-8120-498c-b446-ad8444eb741c,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],3,Y,BLJA,Cyanocitta cristata,species,Blue Jay,Corvidae,N,249,singing,No,Unknown,1,,BIREK
d8eb42df-08a2-4c0f-bd68-2cfd1e0a3349,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,84,singing,No,Unknown,1,,BIREK
e1a23d2d-cc3f-4f61-a29a-73a09974b82f,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,122,singing,No,Unknown,1,,BIREK
eaea4ecf-23f7-4eec-a075-ec29489fc030,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,128,singing,No,Unknown,1,,BIREK
8ca8bd64-2de2-4829-89de-474cea678de1,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,178,singing,No,Unknown,1,,BIREK
edb9145c-3ab2-49b7-88c0-a19e0fe07f47,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],6,N,,,,,,,,,,,,,BIREK
dd1811c9-1592-4787-9622-a63dca8a667a,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,68,singing,No,Unknown,1,,BIREK
e8b33796-dbd5-4783-bce2-266c77c84fcb,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],4,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,315,visual,Yes,Unknown,1,,BIREK
d3c04092-3cf1-41ce-890a-2c67e24ec1f0,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],3,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,157,singing,No,Unknown,1,,BIREK
537f824c-b745-4ba8-9b97-84f6ac88e6db,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],2,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,140,singing,No,Unknown,2,,BIREK
944b8c2f-ef35-4dc4-b17b-f975d5814df2,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],2,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,131,calling,No,Unknown,1,,BIREK
26864f70-1646-4cfa-8ceb-750a10032fcb,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,B1,2018-05-29T13:06Z,KONZ_025.B1.2018-05-29T08:06-05:00[US/Central],5,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,300,singing,No,Unknown,1,,BIREK
289f5419-beee-4c81-bbf4-e89ad7f52689,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,YBCU,Coccyzus americanus,species,Yellow-billed Cuckoo,Cuculidae,N,93,calling,No,Unknown,1,,BIREK
08bf02de-378a-4c1e-963d-f53d83757442,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,MODO,Zenaida macroura,species,Mourning Dove,Columbidae,N,24,singing,Yes,Unknown,1,,BIREK
3073aea1-6eb9-4c45-9707-83ee41dfa56e,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],6,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,186,singing,No,Unknown,1,,BIREK
20318ec8-6c8f-4366-a0cb-caee2bcfdb05,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,AMCR,Corvus brachyrhynchos,species,American Crow,Corvidae,N,222,calling,No,Unknown,1,,BIREK
0ab390bf-e1e6-4497-857f-ccf16bab14a6,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,227,singing,No,Unknown,1,,BIREK
129fed47-23a8-4475-bfb5-48f491ebedfd,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],2,Y,WITU,Meleagris gallopavo,species,Wild Turkey,Phasianidae,N,144,visual,Yes,Unknown,1,,BIREK
df288899-2564-49b8-b240-c00b0e850965,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,28,singing,No,Unknown,1,,BIREK
e4931120-cc11-4e67-ac78-a9b8438c4abc,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],2,Y,REVI,Vireo olivaceus,species,Red-eyed Vireo,Vireonidae,N,162,singing,No,Unknown,1,,BIREK
a65f975e-e29e-4947-903d-cec7126df121,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],5,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,155,calling,No,Unknown,1,,BIREK
6e9812ca-9d63-44b3-a9bf-266e1a049f66,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],2,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,73,singing,No,Unknown,1,,BIREK
ef227772-ea65-4bf9-bc36-e06b895bfcb5,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],4,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,158,singing,No,Unknown,1,,BIREK
91e10c85-ab55-4038-817a-e30bce90e525,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],6,Y,EAME,Sturnella magna,species,Eastern Meadowlark,Icteridae,N,325,singing,No,Unknown,1,,BIREK
b86fb1d8-192c-475e-88fb-0aacaa6ab53f,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,GCFL,Myiarchus crinitus,species,Great Crested Flycatcher,Tyrannidae,N,155,calling,No,Unknown,1,,BIREK
e7b9e5b9-8ce3-4aba-bb6e-5a2288747e17,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,NOCA,Cardinalis cardinalis,species,Northern Cardinal,Cardinalidae,N,112,singing,No,Unknown,1,,BIREK
facdcf74-a9b0-4075-a163-bedd790a2ff6,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,EAWP,Contopus virens,species,Eastern Wood-Pewee,Tyrannidae,N,164,singing,No,Unknown,1,,BIREK
c3b68bcd-403b-4fd8-9124-a2ec8dcb65b6,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],3,N,,,,,,,,,,,,,BIREK
603be979-62ee-42f5-b96b-174350e0655d,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,110,calling,No,Unknown,1,,BIREK
fa7e5d99-4580-4f4e-b262-774868a9dd80,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C1,2018-05-29T13:28Z,KONZ_025.C1.2018-05-29T08:28-05:00[US/Central],1,Y,DICK,Spiza americana,species,Dickcissel,Cardinalidae,N,172,singing,No,Unknown,1,,BIREK
12db2997-41ce-4fb7-81dd-6a39fd956f51,KONZ_025.birdGrid.brd,D06,KONZ,KONZ_025,distributed,C2,2018-05-29T13:56Z,KONZ_025.C2.2018-05-29T08:56-05:00[US/Central],2,Y,AMRO,Turdus migratorius,species,American Robin,Turdidae,N,41,visual,Yes,Unknown,2,,BIREK
